,Movie ID,Budget,Revenue,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Release Date,Run Time
2477,556678,10000000,25155355,Comedy,Romance,N/A,N/A,N/A,2020-02-13,125
2478,479259,0,106045,Drama,N/A,N/A,N/A,N/A,2020-09-18,97
2479,499932,0,0,Crime,Drama,Thriller,N/A,N/A,2020-09-11,138
2480,599521,0,0,Music,Romance,TV Movie,N/A,N/A,2020-06-13,84
2481,549514,0,0,Drama,Thriller,N/A,N/A,N/A,2020-12-18,102
2482,549294,0,1019041,Science Fiction,Drama,Thriller,Horror,N/A,2020-10-23,101
2483,653598,0,43840,Thriller,Horror,Comedy,N/A,N/A,2020-08-14,93
2484,527660,0,0,Drama,N/A,N/A,N/A,N/A,2020-07-24,78
2485,609242,0,7627100,Comedy,Thriller,Crime,N/A,N/A,2020-01-16,114
2486,710356,0,0,Romance,Drama,N/A,N/A,N/A,2020-10-16,100
2487,770156,0,0,Family,Drama,N/A,N/A,N/A,2020-10-19,87
2488,602147,0,0,Thriller,N/A,N/A,N/A,N/A,2020-04-30,110
2489,737568,0,307873,Action,Thriller,N/A,N/A,N/A,2020-10-01,97
2490,508570,0,0,Family,Comedy,Drama,N/A,N/A,2020-08-21,93
2491,757860,0,69000000,Action,Drama,Fantasy,Mystery,Science Fiction,2020-12-24,132
2492,539537,7000000,49447308,Horror,Fantasy,Adventure,Mystery,N/A,2020-02-12,109
2493,587792,0,164000,Comedy,Romance,Science Fiction,N/A,N/A,2020-07-10,90
2494,718444,0,139757,Action,Adventure,N/A,N/A,N/A,2020-08-20,106
2495,689249,0,0,Documentary,N/A,N/A,N/A,N/A,2020-04-03,57
2496,474764,0,2679585,Drama,Horror,Thriller,N/A,N/A,2020-01-16,108
2497,720026,0,0,Horror,N/A,N/A,N/A,N/A,2020-10-15,93
2498,532870,0,0,Thriller,Horror,N/A,N/A,N/A,2020-01-27,103
2499,522098,0,989310,Drama,Comedy,Romance,N/A,N/A,2020-06-15,118
2500,740996,0,0,Documentary,Music,N/A,N/A,N/A,2020-10-14,79
2501,706503,0,0,Action,Thriller,Crime,N/A,N/A,2020-06-19,92
2502,659959,6900000,3600000,Romance,Drama,N/A,N/A,N/A,2020-07-14,101
2503,621151,0,0,Thriller,Horror,Fantasy,N/A,N/A,2020-10-30,91
2504,571265,0,24200000,Animation,Action,Adventure,Fantasy,N/A,2020-02-21,94
2505,621013,0,0,Drama,Romance,N/A,N/A,N/A,2020-08-21,93
2506,390635,0,20150000,Animation,Romance,Fantasy,Action,Drama,2020-08-15,120
2507,526007,0,0,Thriller,Crime,Drama,N/A,N/A,2020-02-19,90
2508,423108,39000000,206431050,Horror,Mystery,Thriller,N/A,N/A,2021-05-25,111
2509,841755,0,0,Animation,Action,Fantasy,N/A,N/A,2021-08-31,80
2510,634649,200000000,1921847111,Action,Adventure,Science Fiction,N/A,N/A,2021-12-15,148
2511,568124,50000000,253000000,Animation,Comedy,Family,Fantasy,N/A,2021-10-13,102
2512,675445,26000000,144327371,Animation,Family,Adventure,Comedy,N/A,2021-08-09,86
2513,744275,14000000,21500000,Romance,Drama,N/A,N/A,N/A,2021-09-01,99
2514,790496,0,0,Comedy,N/A,N/A,N/A,N/A,2021-04-29,106
2515,438695,85000000,406000000,Animation,Family,N/A,N/A,N/A,2021-12-01,110
2516,436969,185000000,168717425,Action,Comedy,Adventure,N/A,N/A,2021-07-28,132
2517,791373,70000000,0,Action,Adventure,Fantasy,N/A,N/A,2021-03-18,242
2518,580489,110000000,506863592,Science Fiction,Action,Adventure,N/A,N/A,2021-09-30,97
2519,508943,200000000,49750471,Animation,Comedy,Fantasy,Adventure,Family,2021-06-17,95
2520,566525,150000000,432243292,Action,Adventure,Fantasy,N/A,N/A,2021-09-01,132
2521,438631,165000000,402027830,Science Fiction,Adventure,N/A,N/A,N/A,2021-09-15,155
2522,337404,200000000,233503234,Comedy,Crime,N/A,N/A,N/A,2021-05-26,134
2523,460458,25000000,41914915,Horror,Science Fiction,Action,N/A,N/A,2021-11-24,107
2524,459151,82000000,146745280,Animation,Comedy,Adventure,Family,N/A,2021-07-01,107
2525,810693,0,195870885,Animation,Action,Fantasy,N/A,N/A,2021-12-24,105
2526,524434,200000000,402064899,Science Fiction,Action,Adventure,N/A,N/A,2021-11-03,156
2527,399566,200000000,470116094,Action,Fantasy,Science Fiction,N/A,N/A,2021-03-24,114
2528,550988,110000000,331526598,Comedy,Adventure,Science Fiction,N/A,N/A,2021-08-11,115
2529,497698,200000000,379751131,Action,Adventure,Science Fiction,N/A,N/A,2021-07-07,134
2530,637649,40000000,103966489,Action,Adventure,Crime,Thriller,N/A,2021-04-22,119
2531,527774,100000000,130423032,Animation,Family,Fantasy,Action,Adventure,2021-03-03,107
2532,624860,190000000,156497322,Science Fiction,Action,Adventure,N/A,N/A,2021-12-16,147
2533,451048,200000000,220889446,Action,Adventure,Fantasy,N/A,N/A,2021-07-28,127
2534,476669,100000000,125928656,Action,Adventure,Thriller,N/A,N/A,2021-12-22,131
2535,588228,200000000,14400000,Action,Science Fiction,Adventure,N/A,N/A,2021-09-03,138
2536,520763,61000000,297400000,Science Fiction,Thriller,Horror,N/A,N/A,2021-05-21,97
2537,585245,64000000,107347356,Family,Adventure,Comedy,Fantasy,N/A,2021-11-10,97
2538,379686,150000000,163692228,Family,Animation,Comedy,Science Fiction,N/A,2021-07-08,115
2539,512195,160000000,178143,Action,Comedy,Crime,Thriller,N/A,2021-11-04,118
2540,385128,200000000,726229501,Action,Adventure,Crime,N/A,N/A,2021-05-19,143
2541,630586,0,3777969,Horror,Thriller,Drama,N/A,N/A,2021-01-26,110
2542,589754,8400000,27658331,Fantasy,Adventure,Comedy,N/A,N/A,2021-01-01,120
2543,587807,50000000,136536687,Comedy,Family,Animation,N/A,N/A,2021-02-10,101
2544,425909,75000000,191000000,Fantasy,Comedy,Adventure,N/A,N/A,2021-11-11,124
2545,458220,0,0,Drama,N/A,N/A,N/A,N/A,2021-01-29,110
2546,370172,250000000,774153007,Adventure,Action,Thriller,N/A,N/A,2021-09-29,163
2547,639721,0,119815153,Animation,Adventure,Comedy,Family,Fantasy,2021-10-01,93
2548,602223,18000000,76994245,Horror,Action,Thriller,N/A,N/A,2021-06-30,103
2549,568620,88000000,36964325,Action,Adventure,N/A,N/A,N/A,2021-07-22,121
2550,601666,0,0,Comedy,Crime,Thriller,Drama,N/A,2021-02-19,119
2551,615457,17000000,61779301,Action,Crime,Thriller,N/A,N/A,2021-03-18,92
2552,801335,0,0,Crime,Thriller,TV Movie,N/A,N/A,2021-02-27,88
2553,860623,0,0,Action,Thriller,N/A,N/A,N/A,2021-03-30,87
2554,550205,0,25860000,Animation,Family,Comedy,Fantasy,N/A,2021-01-15,99
2555,522402,2500000,0,Science Fiction,Drama,Adventure,N/A,N/A,2021-11-04,115
2556,632357,10000000,30833138,Horror,Mystery,N/A,N/A,N/A,2021-03-31,99
2557,460465,20000000,84426031,Action,Fantasy,Adventure,N/A,N/A,2021-04-07,110
2558,581726,0,0,Science Fiction,Action,Thriller,N/A,N/A,2021-09-09,106
2559,631843,18000000,90146510,Thriller,Mystery,Horror,N/A,N/A,2021-07-21,108
2560,567189,0,0,Adventure,Action,Thriller,War,N/A,2021-04-29,109
2561,482373,10000000,53785551,Thriller,Horror,N/A,N/A,N/A,2021-08-12,98
2562,581644,0,0,Action,Thriller,N/A,N/A,N/A,2021-06-03,94
2563,795514,0,0,Drama,N/A,N/A,N/A,N/A,2021-03-17,96
2564,589761,9100000,6459306,Drama,History,Adventure,Action,Fantasy,2021-04-15,136
2565,602734,20000000,40618920,Horror,Crime,Mystery,N/A,N/A,2021-05-12,93
2566,482321,0,60692022,Animation,Science Fiction,Family,Comedy,N/A,2021-10-14,107
2567,630240,6600000,5115725,Drama,Thriller,Horror,N/A,N/A,2021-07-14,108
2568,610253,20000000,133423964,Horror,Thriller,N/A,N/A,N/A,2021-10-14,105
2569,617502,0,238524,Action,Thriller,N/A,N/A,N/A,2021-07-15,91
2570,768744,0,38410729,Animation,Action,Adventure,Science Fiction,N/A,2021-08-06,105
2571,862855,0,58340541,Action,Adventure,Drama,N/A,N/A,2021-09-11,114
2572,845222,0,0,Drama,Fantasy,Thriller,N/A,N/A,2021-07-23,92
2573,634528,23000000,23076711,Action,N/A,N/A,N/A,N/A,2021-01-15,108
2574,672322,0,0,Action,Adventure,Drama,Romance,N/A,2021-06-04,138
2575,637693,30000000,17635215,Animation,Adventure,Family,Western,N/A,2021-05-20,88
2576,617653,100000000,30500000,Action,Drama,History,N/A,N/A,2021-10-13,153
2577,796499,0,0,Action,Comedy,Crime,N/A,N/A,2021-10-27,127
2578,896221,0,0,Animation,Fantasy,Family,N/A,N/A,2021-11-26,30
2579,813258,0,0,Animation,Comedy,Fantasy,N/A,N/A,2021-04-02,6
2580,522478,45000000,153000000,Family,Comedy,Adventure,Animation,Fantasy,2021-03-25,93
2581,618162,0,0,Western,N/A,N/A,N/A,N/A,2021-10-22,139
2582,805411,0,0,Animation,Family,N/A,N/A,N/A,2021-08-13,22
2583,588921,0,10237061,Adventure,Animation,Family,Fantasy,N/A,2021-02-09,84
2584,591273,0,0,Mystery,Horror,N/A,N/A,N/A,2021-06-28,107
2585,503736,0,780000,Action,Crime,Fantasy,N/A,N/A,2021-05-14,148
2586,776797,0,0,Horror,Thriller,N/A,N/A,N/A,2021-01-22,99
2587,727745,0,0,Romance,Comedy,N/A,N/A,N/A,2021-08-11,112
2588,578701,20000000,23384502,Thriller,Action,N/A,N/A,N/A,2021-05-05,100
2589,672582,0,1900000,Horror,N/A,N/A,N/A,N/A,2021-06-30,85
2590,646380,75000000,791863,Science Fiction,Comedy,Drama,N/A,N/A,2021-12-07,138
2591,619778,40000000,34891791,Horror,Mystery,Thriller,N/A,N/A,2021-09-01,111
2592,609972,0,0,Horror,Mystery,Thriller,N/A,N/A,2021-10-29,98
2593,516329,17000000,18867659,Drama,Horror,Mystery,N/A,N/A,2021-10-28,99
2594,826749,20000000,52169,Action,Thriller,Crime,N/A,N/A,2021-12-17,100
2595,877183,0,0,Animation,Comedy,Fantasy,N/A,N/A,2021-11-12,4
2596,522931,70000000,70060492,Action,Comedy,Crime,Thriller,N/A,2021-06-14,117
2597,811592,0,29439,Action,N/A,N/A,N/A,N/A,2021-11-05,97
2598,630004,15000000,8804000,Action,N/A,N/A,N/A,N/A,2021-03-04,118
2599,776503,10000000,1600000,Drama,Music,Romance,N/A,N/A,2021-08-11,112
2600,776305,0,63501160,Animation,Science Fiction,Family,N/A,N/A,2021-07-16,122
2601,591274,0,0,Mystery,Horror,N/A,N/A,N/A,2021-07-08,110
2602,592695,0,0,Drama,N/A,N/A,N/A,N/A,2021-10-08,108
2603,866462,0,0,Action,Science Fiction,N/A,N/A,N/A,2021-08-27,86
2604,770254,0,0,Animation,Family,Adventure,Comedy,N/A,2021-12-03,92
2605,347626,0,0,Comedy,Romance,N/A,N/A,N/A,2021-08-27,91
2606,525660,38504400,3310000,Action,Adventure,Fantasy,N/A,N/A,2021-04-27,118
2607,410113,0,0,Animation,Family,Comedy,Adventure,Fantasy,2021-08-20,83
2608,449406,0,0,Animation,Family,Comedy,N/A,N/A,2021-07-30,103
2609,544401,40000000,0,Drama,Crime,N/A,N/A,N/A,2021-02-26,140
2610,767304,0,0,Action,N/A,N/A,N/A,N/A,2021-01-08,100
2611,676705,0,6813652,Animation,Adventure,Fantasy,Comedy,Family,2021-08-11,89
2612,619297,0,0,Action,Thriller,Drama,N/A,N/A,2021-08-18,110
2613,812456,0,0,Animation,N/A,N/A,N/A,N/A,2021-03-27,60
2614,763164,0,0,Action,Thriller,Science Fiction,N/A,N/A,2021-11-12,108
2615,843241,0,1094673,Animation,Fantasy,N/A,N/A,N/A,2021-07-02,79
2616,615658,0,0,Drama,Science Fiction,Thriller,N/A,N/A,2021-06-09,96
2617,614917,50000000,39429285,Drama,History,N/A,N/A,N/A,2021-11-18,145
2618,597208,60000000,39629195,Thriller,Crime,Drama,N/A,N/A,2021-12-02,150
2619,602063,0,33457923,Action,Adventure,N/A,N/A,N/A,2021-04-23,138
2620,595743,0,0,Drama,Action,Thriller,N/A,N/A,2021-08-11,120
2621,764835,0,0,Thriller,N/A,N/A,N/A,N/A,2021-09-12,84
2622,585216,15000000,65774490,Horror,Thriller,Mystery,N/A,N/A,2021-07-01,88
2623,831405,0,0,Animation,Science Fiction,Fantasy,Action,N/A,2021-10-09,78
2624,629017,2000000,34561,Action,Crime,Thriller,N/A,N/A,2021-06-17,109
2625,581389,21000000,24571,Drama,Fantasy,Science Fiction,N/A,N/A,2021-02-05,136
2626,645788,0,8639684,Action,Thriller,N/A,N/A,N/A,2021-08-19,109
2627,876716,45223,0,Animation,Comedy,Family,Fantasy,N/A,2021-11-12,7
2628,645886,0,0,Drama,Crime,N/A,N/A,N/A,2021-11-24,112
2629,811367,0,0,Family,Comedy,Fantasy,Animation,N/A,2021-04-30,9
2630,616651,20000000,19754272,Drama,Crime,Thriller,N/A,N/A,2021-07-29,139
2631,576845,43000000,22957625,Horror,Mystery,Thriller,N/A,N/A,2021-10-21,117
2632,644495,75000000,153235995,Drama,Crime,History,N/A,N/A,2021-11-24,158
2633,524369,50000000,13037403,Crime,N/A,N/A,N/A,N/A,2021-09-22,120
2634,523936,0,700000,Horror,Science Fiction,Drama,Thriller,N/A,2021-05-26,91
2635,654974,15000000,0,Comedy,Crime,Family,N/A,N/A,2021-11-12,93
2636,775996,0,0,Thriller,Action,Science Fiction,N/A,N/A,2021-01-15,116
2637,628704,0,0,Thriller,N/A,N/A,N/A,N/A,2021-06-30,103
2638,573164,0,3606902,Animation,Comedy,Adventure,Family,N/A,2021-08-12,89
2639,825997,0,0,Action,Thriller,N/A,N/A,N/A,2021-06-11,94
2640,660120,5000000,11800000,Drama,Comedy,Romance,N/A,N/A,2021-10-13,128
2641,760195,0,0,Horror,Drama,N/A,N/A,N/A,2021-04-30,107
2642,593910,0,0,Fantasy,Romance,Comedy,N/A,N/A,2021-09-03,113
2643,745881,0,7230000,Horror,Thriller,N/A,N/A,N/A,2021-07-14,131
2644,729720,0,0,Action,Comedy,N/A,N/A,N/A,2021-07-30,110
2645,739990,0,0,Fantasy,Family,Horror,N/A,N/A,2021-09-15,103
2646,283566,0,92300000,Animation,Action,Science Fiction,Drama,N/A,2021-03-08,155
2647,597316,0,4100000,Animation,Family,Fantasy,Comedy,Adventure,2021-09-23,91
2648,846214,0,0,Animation,Comedy,Family,N/A,N/A,2021-07-07,6
2649,542178,25000000,46333545,Drama,Comedy,N/A,N/A,N/A,2021-10-21,108
2650,529106,5000000,4493306,Action,Adventure,N/A,N/A,N/A,2021-04-01,136
2651,501929,75000000,0,Animation,Adventure,Comedy,N/A,N/A,2021-04-22,110
2652,843906,0,0,Animation,Comedy,Mystery,Family,Fantasy,2021-09-14,72
2653,761898,0,14037060,Animation,Action,Fantasy,Science Fiction,N/A,2021-10-30,97
2654,706972,0,0,Action,N/A,N/A,N/A,N/A,2021-01-22,93
2655,763025,0,0,Action,N/A,N/A,N/A,N/A,2021-11-15,89
2656,614409,0,0,Romance,Comedy,Drama,N/A,N/A,2021-02-12,115
2657,664236,0,0,Animation,Comedy,Family,Adventure,N/A,2021-02-11,85
2658,484718,60000000,0,Comedy,N/A,N/A,N/A,N/A,2021-03-04,110
2659,730840,0,0,Animation,Fantasy,Family,Action,Adventure,2021-07-21,106
2660,454527,24350000,2652725,Drama,History,Romance,N/A,N/A,2021-07-09,131
2661,607259,0,0,Drama,Comedy,N/A,N/A,N/A,2021-06-18,109
2662,645710,0,0,Thriller,N/A,N/A,N/A,N/A,2021-08-25,117
2663,602269,30000000,29942746,Crime,Drama,Thriller,N/A,N/A,2021-01-28,128
2664,412656,125000000,26508132,Fantasy,Science Fiction,Adventure,N/A,N/A,2021-02-24,109
2665,666243,0,0,Animation,Action,Fantasy,N/A,N/A,2021-08-23,83
2666,663558,0,0,Animation,Action,Fantasy,N/A,N/A,2021-02-06,116
2667,591275,0,0,Mystery,Horror,N/A,N/A,N/A,2021-07-14,114
2668,675319,5000000,0,Science Fiction,Thriller,Mystery,N/A,N/A,2021-09-03,98
2669,760883,17739525,0,Horror,Thriller,Action,N/A,N/A,2021-07-23,123
2670,649087,0,0,Thriller,Horror,N/A,N/A,N/A,2021-02-11,86
2671,739413,0,0,Science Fiction,Thriller,N/A,N/A,N/A,2021-12-17,111
2672,662237,0,0,Drama,Romance,Comedy,N/A,N/A,2021-06-04,101
2673,506281,0,0,Romance,Drama,Western,N/A,N/A,2021-02-12,105
2674,834404,0,0,Animation,Comedy,Family,Fantasy,Science Fiction,2021-06-20,83
2675,513310,45000000,2000000,Action,Science Fiction,Thriller,N/A,N/A,2021-02-19,94
2676,740925,0,0,Horror,Thriller,Mystery,N/A,N/A,2021-09-29,85
2677,645856,0,0,Horror,N/A,N/A,N/A,N/A,2021-03-26,87
2678,643586,5000000,431020,Action,Horror,Comedy,N/A,N/A,2021-02-12,88
2679,637534,14479740,0,Thriller,Action,Crime,N/A,N/A,2021-08-18,105
2680,809314,0,0,Action,Thriller,N/A,N/A,N/A,2021-04-23,82
2681,681887,20000000,349757,Action,Adventure,Science Fiction,N/A,N/A,2021-03-12,88
2682,565028,25000000,77411570,Horror,Mystery,Thriller,N/A,N/A,2021-08-25,91
2683,848278,0,0,Action,Science Fiction,Thriller,N/A,N/A,2021-08-26,83
2684,718032,40000000,27423319,Drama,Comedy,N/A,N/A,N/A,2021-11-26,133
2685,586047,0,0,Science Fiction,Action,Thriller,Mystery,N/A,2021-04-12,114
2686,736069,0,0,Animation,War,Science Fiction,N/A,N/A,2021-04-27,84
2687,633802,0,532054,Romance,Horror,Thriller,Mystery,Fantasy,2021-02-11,92
2688,574060,30000000,1015760,Action,Crime,Thriller,N/A,N/A,2021-07-14,114
2689,774021,0,0,Drama,Horror,Science Fiction,N/A,N/A,2021-07-29,104
2690,669671,21700000,0,Horror,Thriller,Action,N/A,N/A,2021-10-20,107
2691,633515,14000000,0,War,History,Drama,N/A,N/A,2021-06-05,124
2692,597891,0,0,Action,N/A,N/A,N/A,N/A,2021-09-10,106
2693,611698,0,150123320,Fantasy,Action,Adventure,Drama,N/A,2021-02-12,130
2694,511809,100000000,74530532,Drama,Romance,Crime,N/A,N/A,2021-12-08,157
2695,774741,0,0,Animation,Comedy,Family,N/A,N/A,2021-12-03,58
2696,831223,0,0,TV Movie,Thriller,Crime,N/A,N/A,2021-06-05,88
2697,623135,11400000,17970000,Comedy,Drama,Action,Adventure,N/A,2021-08-11,113
2698,817451,0,68152,Thriller,Action,N/A,N/A,N/A,2021-05-27,101
2699,736073,0,0,Animation,Mystery,Action,Crime,N/A,2021-06-21,85
2700,537116,0,0,Drama,Music,N/A,N/A,N/A,2021-11-11,120
2701,550776,0,0,Drama,TV Movie,N/A,N/A,N/A,2021-06-01,98
2702,887767,0,0,Western,Action,Thriller,N/A,N/A,2021-12-03,86
2703,823610,0,0,Animation,Family,N/A,N/A,N/A,2021-10-28,98
2704,800497,6500000,937490,Horror,Comedy,N/A,N/A,N/A,2021-06-25,97
2705,793723,6500000,0,Thriller,Action,Drama,N/A,N/A,2021-03-05,80
2706,603661,0,0,Romance,Comedy,N/A,N/A,N/A,2021-12-09,102
2707,796849,0,0,Drama,Romance,Thriller,N/A,N/A,2021-04-15,142
2708,660942,3400000,0,Thriller,Horror,N/A,N/A,N/A,2021-09-03,117
2709,857702,0,0,Animation,Family,Science Fiction,Comedy,Action,2021-10-01,45
2710,728526,0,0,Science Fiction,Mystery,Thriller,Drama,N/A,2021-12-03,108
2711,763788,0,0,Action,Thriller,N/A,N/A,N/A,2021-11-05,99
2712,557950,5000000,0,Comedy,Drama,N/A,N/A,N/A,2021-05-07,95
2713,615678,0,0,Action,Adventure,Comedy,Science Fiction,N/A,2021-04-09,107
2714,885110,250000,0,War,History,Drama,N/A,N/A,2021-11-04,120
2715,567748,0,0,Drama,Thriller,N/A,N/A,N/A,2021-09-24,91
2716,644092,0,0,Adventure,Action,Comedy,Family,N/A,2021-01-29,123
2717,882206,0,0,Animation,Family,N/A,N/A,N/A,2021-10-08,47
2718,598331,0,0,Animation,Family,N/A,N/A,N/A,2021-12-15,95
2719,698201,0,0,Action,Drama,Crime,N/A,N/A,2021-07-09,120
2720,597890,20000000,4298184,Science Fiction,Thriller,N/A,N/A,N/A,2021-04-08,108
2721,615643,2000000,12886100,Drama,N/A,N/A,N/A,N/A,2021-02-12,115
2722,871964,0,0,Horror,Thriller,Comedy,N/A,N/A,2021-10-27,97
2723,599025,744835,0,Horror,Thriller,N/A,N/A,N/A,2021-03-11,90
2724,864390,0,0,Animation,TV Movie,N/A,N/A,N/A,2021-12-02,47
2725,579047,68000000,18717947,Mystery,Science Fiction,N/A,N/A,N/A,2021-08-18,116
2726,732450,0,0,Animation,Action,Adventure,Crime,Fantasy,2021-01-12,83
2727,567797,0,17424378,Crime,Thriller,Mystery,N/A,N/A,2021-01-01,117
2728,804435,0,0,Action,Crime,Thriller,N/A,N/A,2021-04-16,96
2729,826914,0,0,Comedy,Family,TV Movie,N/A,N/A,2021-10-08,52
2730,749274,33000000,16481544,Drama,Western,N/A,N/A,N/A,2021-09-16,104
2731,808023,0,0,Thriller,Crime,N/A,N/A,N/A,2021-04-30,105
2732,788929,0,3189087,Drama,Fantasy,Horror,N/A,N/A,2021-08-12,106
2733,638597,0,0,Family,Comedy,N/A,N/A,N/A,2021-03-12,86
2734,653349,0,0,Comedy,N/A,N/A,N/A,N/A,2021-08-27,103
2735,471498,0,0,Science Fiction,Thriller,Horror,N/A,N/A,2021-05-12,100
2736,762433,0,0,War,Thriller,N/A,N/A,N/A,2021-11-18,85
2737,682254,0,0,Animation,Comedy,Family,Mystery,Adventure,2021-02-24,72
2738,768726,0,0,Animation,Comedy,Adventure,Family,N/A,2021-06-25,89
2739,579741,0,0,Animation,Romance,Drama,N/A,N/A,2021-07-22,88
2740,628534,0,0,Drama,N/A,N/A,N/A,N/A,2021-01-13,125
2741,795607,0,87212911,Animation,Fantasy,Action,Adventure,N/A,2021-07-23,131
2742,591538,0,176248,Drama,War,N/A,N/A,N/A,2021-12-05,105
2743,895001,0,0,Drama,Horror,Mystery,Thriller,N/A,2021-12-02,125
2744,680531,0,0,Thriller,Drama,History,N/A,N/A,2021-09-12,122
2745,623511,8300000,2836382,Action,Drama,Thriller,N/A,N/A,2021-10-29,104
2746,831827,0,0,Animation,Family,N/A,N/A,N/A,2021-11-24,7
2747,693113,15000000,229811,Crime,Mystery,Thriller,Action,N/A,2021-07-23,99
2748,607844,0,29855981,War,Action,Thriller,Drama,N/A,2021-07-28,121
2749,763148,0,0,Romance,Drama,N/A,N/A,N/A,2021-09-09,108
2750,685274,0,0,Animation,Action,Drama,Science Fiction,N/A,2021-06-11,96
2751,797394,0,0,Animation,Comedy,Fantasy,N/A,N/A,2021-03-18,104
2752,900667,0,150797338,Animation,Adventure,Action,Fantasy,N/A,2022-08-06,115
2753,76600,460000000,2320250281,Science Fiction,Adventure,Action,N/A,N/A,2022-12-14,192
2754,787752,0,0,Horror,Thriller,Comedy,N/A,N/A,2022-03-03,114
2755,315162,90000000,480000000,Animation,Family,Fantasy,Adventure,Comedy,2022-12-07,103
2756,917007,0,0,Horror,N/A,N/A,N/A,N/A,2022-12-08,90
2757,436270,200000000,393252111,Action,Adventure,Science Fiction,N/A,N/A,2022-10-19,124
2758,505642,250000000,859102154,Action,Adventure,Science Fiction,N/A,N/A,2022-11-09,162
2759,879444,0,0,Action,Comedy,Crime,N/A,N/A,2022-10-14,96
2760,648743,0,0,Romance,Comedy,N/A,N/A,N/A,2022-08-03,85
2761,536554,12000000,176830912,Science Fiction,Horror,N/A,N/A,N/A,2022-12-28,102
2762,744276,0,12467270,Romance,Drama,N/A,N/A,N/A,2022-08-24,95
2763,916224,0,321092572,Animation,Drama,Adventure,Fantasy,N/A,2022-11-11,123
2764,616037,250000000,760928081,Fantasy,Action,Comedy,N/A,N/A,2022-07-06,119
2765,799379,9000000,0,Action,Thriller,Horror,N/A,N/A,2022-09-21,122
2766,414906,185000000,770945583,Crime,Mystery,Thriller,N/A,N/A,2022-03-01,177
2767,893712,0,0,Animation,Action,Fantasy,Science Fiction,N/A,2022-10-22,100
2768,361743,170000000,1488732821,Action,Drama,N/A,N/A,N/A,2022-05-24,131
2769,985939,3000000,16120263,Thriller,N/A,N/A,N/A,N/A,2022-08-11,107
2770,675353,110000000,402656846,Action,Adventure,Family,Comedy,N/A,2022-04-08,123
2771,508947,190000000,18879922,Animation,Family,Comedy,Fantasy,N/A,2022-03-10,100
2772,507086,165000000,1001978080,Adventure,Action,Science Fiction,N/A,N/A,2022-06-01,147
2773,966220,1000000,0,War,Action,Drama,N/A,N/A,2022-05-03,120
2774,785084,3000000,55101305,Drama,N/A,N/A,N/A,N/A,2022-12-09,116
2775,438148,85000000,939628210,Animation,Comedy,Family,N/A,N/A,2022-06-29,87
2776,766507,65000000,0,Thriller,Action,Science Fiction,N/A,N/A,2022-08-02,100
2777,453395,200000000,952224986,Fantasy,Action,Adventure,N/A,N/A,2022-05-04,126
2778,585511,0,0,Animation,Adventure,Comedy,Fantasy,N/A,2022-08-05,105
2779,676547,0,37655699,Horror,Thriller,N/A,N/A,N/A,2022-10-23,93
2780,663712,250000,15065239,Horror,Thriller,N/A,N/A,N/A,2022-10-06,138
2781,585083,0,0,Animation,Comedy,Family,Adventure,Fantasy,2022-02-25,92
2782,760104,10000000,14779858,Horror,Mystery,Thriller,N/A,N/A,2022-03-17,106
2783,668482,25000000,13276499,Family,Comedy,Fantasy,N/A,N/A,2022-11-25,117
2784,829560,0,0,Romance,Drama,N/A,N/A,N/A,2022-08-19,112
2785,1033219,0,0,Action,Science Fiction,N/A,N/A,N/A,2022-09-30,93
2786,615777,78000000,56351455,Drama,Comedy,N/A,N/A,N/A,2022-12-22,189
2787,718930,90000000,239268602,Action,Comedy,Thriller,N/A,N/A,2022-07-03,126
2788,758009,0,4495365,Action,Comedy,Romance,N/A,N/A,2022-12-28,101
2789,1041513,0,0,Music,N/A,N/A,N/A,N/A,2022-12-28,45
2790,876792,0,11426555,Animation,Fantasy,Adventure,N/A,N/A,2022-11-25,108
2791,49046,20000000,0,Drama,War,N/A,N/A,N/A,2022-10-07,147
2792,829557,0,0,Romance,Drama,N/A,N/A,N/A,2022-04-27,111
2793,736526,0,0,Fantasy,Action,Adventure,Thriller,N/A,2022-12-01,104
2794,610150,0,86562140,Animation,Science Fiction,Action,N/A,N/A,2022-06-11,99
2795,1011679,10000,0,Action,Science Fiction,Thriller,Horror,N/A,2022-08-12,88
2796,1013860,0,0,Action,Comedy,Fantasy,Crime,N/A,2022-11-15,102
2797,338953,200000000,406950844,Fantasy,Adventure,Family,N/A,N/A,2022-04-06,142
2798,760741,0,56000000,Thriller,Action,Horror,Adventure,Drama,2022-08-11,93
2799,646385,24000000,140041405,Horror,Mystery,Thriller,N/A,N/A,2022-01-12,114
2800,724495,50000000,97250903,Action,Drama,History,N/A,N/A,2022-09-16,135
2801,960258,0,0,Horror,Thriller,Action,Adventure,N/A,2022-05-13,87
2802,539681,90000000,203000000,Animation,Action,Family,Comedy,Science Fiction,2022-07-27,105
2803,575322,6000000,211674,Science Fiction,Horror,N/A,N/A,N/A,2022-01-06,98
2804,551271,23000000,4311284,Action,Drama,History,N/A,N/A,2022-09-08,126
2805,943822,0,0,History,Drama,N/A,N/A,N/A,2022-06-30,107
2806,882598,17000000,216135048,Horror,Mystery,Thriller,N/A,N/A,2022-09-23,115
2807,836225,1500000,0,Horror,N/A,N/A,N/A,N/A,2022-03-11,98
